ISIN_No,BSE_Scrip_Code,BSE_Scrip_Id,BSE_Scrip_Name,NSE_ID,Nse_Name,Sector,Industry,Quandl_Code
INE451E01019,501756,THAES,THANA ELECTRIC SUPPLY CO.LTD.,NM,NM,Engineering,Transformers,THAES
INE085J01014,533158,THANGAMAYL,Thangamayil Jewellery Ltd,THANGAMAYL,Thangamayil Jewellery Limited,Cons Durable,Gems & Jewellery,THANGAMAYL
INE319B01014,531373,THEBYKE,THE BYKE HOSPITALITY LTD.,BYKE,The Byke Hospitality Ltd,Services,Hotels & Restaurants,THEBYKE
INE211B01039,503100,PHOENIXLTD,The Phoenix Mills Ltd,PHOENIXLTD,The Phoenix Mills Limited,Construction,Real Estate,PHOENIXLTD
INE331A01037,500260,RAMCOCEM,The Ramco Cements Limited,RAMCOCEM,The Ramco Cements Limited,Construction,Cement,RAMCOCEM
INE083B01016,530199,THEMISMED,THEMIS MEDICARE LTD.,THEMISMED,Themis Medicare Limited,Healthcare,Drugs & Pharma,THEMISMED
INE152A01029,500411,THERMAX,THERMAX LTD.,THERMAX,Thermax Limited,Engineering,Industrial Machinery,THERMAX
INE901C01017,538464,TPROJECT,Thirani Projects Ltd,NM,NM,Financial,Misc. Fin.services,TPROJECT
INE528C01018,531652,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,NM,NM,Financial,Equipt.Leasing,THIRDFIN
INE409A01015,507450,THIRUSUGAR,THIRU AROORAN SUGARS LTD.,THIRUSUGAR,Thiru Arooran Sugars Limited,FMCG,Sugar,THIRUSUGAR
INE338A01016,500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,TIRUMALCHM,Thirumalai Chemicals Limited,Chemicals,Organic Chemicals,TIRUMALCHM
INE332A01027,500413,THOMASCOOK,THOMAS COOK (INDIA) LTD.,THOMASCOOK,Thomas Cook  (India)  Limited,Services,Tourism,THOMASCOOK
INE480M01011,533941,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT,Thomas Scott (India) Limited,Textiles,Cloth,THOMASCOTT
INE484C01014,590005,TIDEWATER,TIDE WATER OIL (INDIA) LTD.,TIDEWATER,Tide Water Oil Company (India) Limited,Energy,"Lubricants, etc.",TIDEWATER
INE906O01011,536264,TIGERLOGS,Tiger Logistics (India) Ltd,NM,NM,Services,Transport Support Services,TIGERLOGS
INE440L01017,533629,TIJARIA,TIJARIA POLYPIPES LTD.,TIJARIA,Tijaria Polypipes Limited,Chemicals,Plastic tubes & pipes,TIJARIA
INE806C01018,505196,TIL,TIL LTD.,TIL,TIL Limited,Engineering,Industrial Machinery,TIL
INE026L01022,503663,TILAKFIN,Tilak Finance Limited,NM,NM,Financial,Invest.Services,TILAKFIN
INE133E01013,507205,TI,TILAKNAGAR INDUSTRIES LTD.-$,TI,Tilaknagar Industries Limited,FMCG,Liquors,TI
INE346L01016,533444,TIMBOR,TIMBOR HOME LTD.,TIMBOR,Timbor Home Limited,Chemicals,Paints & Varnishes,TIMBOR
INE508G01029,532856,TIMETECHNO,TIME TECHNOPLAST LTD.,TIMETECHNO,Time Technoplast Limited,Chemicals,Other Forms-Primary Plastic,TIMETECHNO
INE289C01025,511559,TIMESGTY,TIMES GUARANTY LTD.,TIMESGTY,Times Guaranty Limited,Financial,Hire Purchase,TIMESGTY
INE064A01026,500414,TIMEX,TIMEX GROUP INDIA LTD.-$,TIMEXWATCH,Timex Group India Ltd,Cons Durable,Clocks & Watches,TIMEX
INE325A01013,522113,TIMKEN,TIMKEN INDIA LTD.,TIMKEN,Timken India Limited,Engineering,Ball Bearings,TIMKEN
INE015C01016,530475,TINNARUBR,Tinna Rubber and Infrastructure Limited,NM,NM,Chemicals,Chemical Extraction,TINNARUBR
INE422C01014,504966,TINPLATE,TINPLATE COMPANY OF INDIA LTD.,TINPLATE,The Tinplate Company of India Limited,Metals,Other Non-Ferrous Metal,TINPLATE
INE716B01011,532375,TIPSINDLTD,TIPS INDUSTRIES LTD.,TIPSINDLTD,TIPS Industries Limited,Services,Recreational Services,TIPSINDLTD
INE642O01012,539008,TIRUFIN,Tirupati Fincorp Ltd,NM,NM,Financial,Misc. Fin.services,TIRUFIN
INE115G01015,590035,TIRFOAM,TIRUPATI FOAM LTD.-$,NM,NM,Chemicals,Other Forms-Primary Plastic,TIRFOAM
INE329E01017,531547,TIRIN,TIRUPATI INDUSTRIES (INDIA) LTD.,NM,NM,FMCG,Vegetable oils,TIRIN
INE493K01018,533258,TIRUPATIINK,TIRUPATI INKS LTD.,NM,NM,Chemicals,Paints & Varnishes,TIRUPATIINK
INE297J01023,531814,TIRSARJ,TIRUPATI SARJAN LTD.,NM,NM,Construction,Infrastructure,TIRSARJ
INE314D01011,524582,TIRUSTA,TIRUPATI STARCH &amp; CHEMICALS LTD.,NM,NM,FMCG,Starches,TIRUSTA
INE369Q01017,539040,TTIL,Tirupati Tyres Ltd,NM,NM,Automobile,Tyres & Tubes,TTIL
INE615H01020,532966,TWL,TITAGARH WAGONS LTD.,TWL,Titagarh Wagons Limited,FMCG,Misc. Manuf.Articles,TWL
INE150C01011,524717,TITANBIO,TITAN BIOTECH LTD.,NM,NM,Chemicals,Specialty Chemicals,TITANBIO
INE280A01028,500114,TITAN,Titan Company Limited,TITAN,Titan Company Limited,Cons Durable,Gems & Jewellery,TITAN
INE090D01017,530045,TITANSEC,TITAN SECURITIES LTD.,NM,NM,Financial,Hire Purchase,TITANSEC
INE705C01012,511096,TVOLCON,TIVOLI CONSTRUCTION LTD.,NM,NM,Construction,Construction,TVOLCON
INE823B01015,531035,TOBUENT,TOBU ENTERPRISES LTD.,NM,NM,FMCG,Bicycles,TOBUENT
INE944B01019,531830,TODAYS,Todays Writing Instruments Ltd,TODAYS,Todays Writing Instruments Limited,FMCG,Misc. Manuf.Articles,TODAYS
INE312M01016,531910,TOHELPH,TOHEAL PHARMACHEM LTD.,NM,NM,Healthcare,Drugs & Pharma,TOHELPH
INE546D01018,531644,TOKYOFIN,TOKYO FINANCE LTD.,NM,NM,Financial,Hire Purchase,TOKYOFIN
INE932C01012,500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,TOKYOPLAST,Tokyo Plast International Limited,Chemicals,Other Plastic Prod.,TOKYOPLAST
INE859B01027,523856,TORRCABS,TORRENT CABLES LTD.,TORRENGUJ,Torrent Cables Ltd,Engineering,Wires & cables,TORRCABS
INE685A01028,500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drugs & Pharma,TORNTPHARM
INE813H01021,532779,TORNTPOWER,TORRENT POWER LTD.,TORNTPOWER,Torrent Power Limited,Energy,Electricity Distribn.,TORNTPOWER
INE109E01013,523878,TOTEX,TOTAL EXPORTS LTD.,NM,NM,Technology,Computer Hardware,TOTEX
INE305A01015,526650,TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LTD.,TFCILTD,Tourism Finance Corporation of India Limited,Financial,Misc. Fin.services,TFCILTD
INE311M01018,531771,TOWASOK,TOWA SOKKI LTD.,NM,NM,FMCG,Misc. Manuf.Articles,TOWASOK
INE413G01014,526582,TPLPLAST,TPL PLASTECH LTD.,TPLPLASTEH,TPL Plastech Ltd,Chemicals,Other Plastic Prod.,TPLPLAST
INE961E01017,509953,TRADWIN,TRADE WINGS LTD.,NM,NM,Services,Transport Support Services,TRADWIN
INE321C01018,530783,TRANSASIA,TRANS ASIA CORPORATION LTD.,NM,NM,Healthcare,Drugs & Pharma,TRANSASIA
INE358P01012,524484,TRAMEDI,TRANS MEDICARE LTD.,NM,NM,Healthcare,Drugs & Pharma,TRAMEDI
INE019B01010,500422,TRANSCHEM,TRANSCHEM LTD.-$,TRANSCHEM,Transchem Ltd,Healthcare,Drugs & Pharma,TRANSCHEM
INE330E01015,532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,NM,NM,Financial,Invest.Services,TRANSCOR
INE763I01018,532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,TRIL,Transformers And Rectifiers (India) Limited,Engineering,Transformers,TRIL
INE360D01014,513063,TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,TRANSFREIT,Trans Freight Containers Ltd,Metals,Metal Tanks & Fabrications,TRANSFRE
INE773D01018,526139,TRABI,TRANSGENE BIOTEK LTD.,NM,NM,Engineering,Electronic Equipts.,TRABI
INE213P01019,519367,TRANSFD,TRANSGLOBE FOODS LTD.,NM,NM,FMCG,Food Processing,TRANSFD
,509003,TRANOCE,TRANSOCEANIC PROPERTIES LTD.,NM,NM,Construction,Construction,TRANOCE
INE031G01014,531254,TRANSPEKF,TRANSPEK FINANCE LTD.,NM,NM,Financial,Hire Purchase,TRANSPEKF
INE687A01016,506687,TRANSPEK,TRANSPEK INDUSTRY LTD.-$,TRANSPEK,Transpek Industry Ltd,Chemicals,Inorganic Chem.,TRANSPEK
INE688A01022,532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.,TCI,Transport Corporation of India Limited,Services,Road Transport,TCI
INE804H01012,532812,TFL,TRANSWARRANTY FINANCE LTD.,TFL,Transwarranty Finance Limited,Financial,Invest.Services,TFL
INE759D01017,511730,TRCFIN,TRC FINANCIAL SERVICES LTD.,NM,NM,Financial,Equipt.Leasing,TRCFIN
INE040M01013,533540,TREEHOUSE,TREE HOUSE EDUCATION &amp; ACCESSORIES LTD.,TREEHOUSE,Tree House Education & Accessories Limited,Services,Education,TREEHOUSE
INE219F01017,517228,TRENDELEC,TREND ELECTRONICS LTD.-$,NM,NM,Cons Durable,Consumer Electronics,TRENDELEC
INE849A01012,500251,TRENT,TRENT LTD.,TRENT,Trent Limited,Services,Retail,TRENT
INE391D01019,505854,TRF,TRF LTD.-$,TRF,TRF Limited,Engineering,Other Machinery,TRF
INE760L01018,534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.,TBZ,Tribhovandas Bhimji Zaveri Limited,Cons Durable,Gems & Jewellery,TBZ
INE884D01039,531703,TRIBHSG,TRIBHUVAN HOUSING LTD.,NM,NM,Construction,Infrastructure,TRIBHSG
INE843F01014,531716,TRICOMFRU,Tricom Fruit Products Limited,NM,NM,Financial,Misc. Fin.services,TRICOMFRU
INE771B01032,531675,TRICOM,TRICOM INDIA LTD.-$,TRICOM,Tricom India Limited,Financial,Equipt.Leasing,TRICOM
INE064C01014,521064,TRIDENT,TRIDENT LTD.,TRIDENT,Trident Limited,Textiles,Cotton & Blended Yarn,TRIDENT
INE179D01018,531972,TRIDETOOL,TRIDENT TOOLS LTD.,NM,NM,Metals,Other Metal prod.,TRIDETOOL
INE948A01012,517562,TRIGYN,TRIGYN TECHNOLOGIES LTD.,TRIGYN,Trigyn Technologies Limited,Technology,Computer Software,TRIGYN
INE454E01013,531658,TRIJAL,TRIJAL INDUSTRIES LTD.,NM,NM,Financial,Misc. Fin.services,TRIJAL
INE532D01018,531712,TRILOGIC,TRILOGIC DIGITAL MEDIA LTD.,NM,NM,Services,Recreational Services,TRILOGIC
INE314I01036,536565,TRIMURTHI,Trimurthi Drugs &amp; Pharmaceuticals Ltd,NM,NM,Healthcare,Drugs & Pharma,TRIMURTHI
INE922D01029,590091,TRINETHRA,TRINETHRA INFRA VENTURES LTD.-$,NM,NM,Construction,Infrastructure,TRINETHRA
INE031L01014,513428,TRINETRA,TRINETRA CEMENT LTD.,INDOZINC,Trinetra Cement Ltd,Metals,Other Non-Ferrous Metal,TRINETRA
,531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,NM,NM,Healthcare,Drugs & Pharma,TRINITYLEA
INE567D01022,512417,TRITRADE,TRINITY TRADELINK LIMITED,NM,NM,FMCG,Misc. Manuf.Articles,TRITRADE
INE234G01014,534755,TRIOMERC,TRIO MERCANTILE &amp; TRADING LTD.,NM,NM,Financial,Misc. Fin.services,TRIOMERC
INE331E01013,512101,TRIPR,TRIOCHEM PRODUCTS LTD.,NM,NM,Healthcare,Drugs & Pharma,TRIPR
INE238C01014,531279,TRISHAKT,TRISHAKTI ELECTRONICS &amp; INDUSTRIES LTD.,NM,NM,Financial,Equipt.Leasing,TRISHAKT
INE982C01033,523387,TRITON,TRITON CORP.LTD.,NM,NM,Textiles,Readymade Garments,TRITON
INE440G01017,505978,TRITONV,TRITON VALVES LTD.,NM,NM,Automobile,Auto Ancillaries,TRITONV
INE256C01024,532356,TRIVENI,TRIVENI ENGINEERING &amp; INDUSTRIES LTD.,TRIVENI,Triveni Engineering & Industries Limited,FMCG,Sugar,TRIVENI
INE916P01025,538569,TRIVENIENT,Triveni Enterprises Ltd,NM,NM,Financial,Trading,TRIVENIENT
INE094C01011,502281,TRIVENIGQ,TRIVENI GLASS LTD.-$,TRIVENSHET,Triveni Glass Ltd,Construction,Glass & Glassware,TRIVENIGQ
INE152M01016,533655,TRITURBINE,TRIVENI TURBINE LTD.,TRITURBINE,Triveni Turbine Limited,Engineering,Industrial Machinery,TRITURBINE
INE547D01016,531659,TSL,TSL INDUSTRIES LTD.,NM,NM,Financial,Hire Purchase,TSL
INE404F01023,538597,TTIENT,TTI Enterprise Ltd,NM,NM,Financial,Misc. Fin.services,TTIENT
INE910C01018,507747,TTKHEALTH,TTK HEALTHCARE LTD.-$,TTKHEALTH,TTK Healthcare Ltd,Healthcare,Drugs & Pharma,TTKHEALTH
INE690A01010,517506,TTKPRESTIG,TTK PRESTIGE LTD.,TTKPRESTIG,TTK Prestige Limited,Cons Durable,Domestic Electrical Applns.,TTKPRESTIG
INE149A01025,504973,TUBEINVEST,TUBE INVESTMENTS OF INDIA LTD.,TUBEINVEST,Tube Investments of India Limited,Automobile,Auto Ancillaries,TUBEINVEST
INE276N01011,524514,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.,NM,NM,Chemicals,Organic Chemicals,TULASEEBIOE
INE379C01016,531088,TULIPSTA,TULIP STAR HOTELS LTD.-$,NM,NM,Financial,Hire Purchase,TULIPSTA
INE637D01015,505285,TULIVE,Tulive Developers Limited,NM,NM,Construction,Construction,TULIVE
INE474I01012,532948,TULSI,TULSI EXTRUSIONS LTD.,TULSI,Tulsi Extrusions Limited,Metals,Steel Tubes & Pipes,TULSI
INE463D01016,513629,TULSYAN,TULSYAN NEC LTD.-$,TULSYAN,Tulsyan NEC Ltd,Metals,Finished Steel,TULSYAN
INE393A01011,504273,TUMUSEL,TUMUS ELECTRIC CORPORATION LTD.,NM,NM,Engineering,Transformers,TUMUSEL
INE560D01027,531411,TUNITEX,TUNI TEXTILE MILLS LTD.,NM,NM,Textiles,Synthetic Fabrics,TUNITEX
INE400A01014,506808,TUTIALKA,TUTICORIN ALKALI CHEMICALS &amp; FERTILISERS LTD.,TUTICORALK,Tuticorin Alkali Chemicals & Fertilizers Ltd,Chemicals,Soda Ash,TUTIALKA
INE038F01029,532515,TVTODAY,TV TODAY NETWORK LTD.,TVTODAY,TV Today Network Limited,Services,Recreational Services,TVTODAY
INE886H01027,532800,TV18BRDCST,TV18 BROADCAST LTD.,TV18BRDCST,TV18 Broadcast Limited,Services,Recreational Services,TV18BRDCST
INE236G01019,532513,TVSELECT,TVS ELECTRONICS LTD.,TVSELECT,TVS Electronics Limited,Cons Durable,Consumer Electronics,TVSELECT
INE494B01023,532343,TVSMOTOR,TVS MOTOR COMPANY LTD.,TVSMOTOR,TVS Motor Company Limited,Automobile,Two & Three Wheelers,TVSMOTOR
INE421C01016,509243,TVSSRICHAK,TVS SRICHAKRA LTD.-$,TVSSRICHAK,TVS Srichakra Limited,Automobile,Tyres & Tubes,TVSSRICHAK
INE253B01015,526921,21STCENMGM,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,21STCENMGM,21st Century Management Services Limited,Financial,Invest.Services,21STCENMGM
,512117,TWIROST,TWIN ROSES TRADES &amp; AGENCIES LTD.,NM,NM,Services,Misc.Other Services,TWIROST
INE070B01013,531917,TWINSTAR,Twinstar Industries Limited,NM,NM,Technology,Computer Software,TWINSTAR
INE443B01012,532384,TYCHE,TYCHE INDUSTRIES LTD.,NM,NM,Technology,Computer Software,TYCHE
,512307,TYPHOON,TYPHOON HOLDINGS LTD.,NM,NM,Textiles,Textile Machinery,TYPHOON
INE945B01016,526945,TYROON,TYROON TEA CO.LTD.,NM,NM,FMCG,Tea & Coffee,TYROON
INE726E01014,509960,UPHOT,U.P.HOTELS LTD.,NM,NM,Services,Tourism,UPHOT
INE139B01016,500464,UCALFUEL,UCAL FUEL SYSTEMS LTD.,UCALFUEL,Ucal Fuel Systems Limited,Automobile,Auto Ancillaries,UCALFUEL
INE691A01018,532505,UCOBANK,UCO BANK,UCOBANK,UCO Bank,Financial,Banking,UCOBANK
INE225C01029,530131,UDAICEMENT,UDAIPUR CEMENT WORKS LTD.,JKUDYOG,Udaipur Cement Works Ltd,Construction,Cement,UDAICEMENT
INE516A01017,500148,UFLEX,UFLEX LTD.,UFLEX,UFLEX Limited,Chemicals,Plastic Packaging goods,UFLEX
INE527H01019,539141,UFO,UFO Moviez India Ltd,UFO,UFO Moviez India Ltd,Services,Recreational Services,UFO
INE071E01023,530363,UGARSUGAR,UGAR SUGAR WORKS LTD.-$,UGARSUGAR,The Ugar Sugar Works Limited,FMCG,Sugar,UGARSUGAR
INE899L01022,533644,UJAAS,Ujaas Energy Limited,UJAAS,Ujaas Energy Limited,Engineering,Electronic Equipts.,UJAAS
INE010R01015,538706,ULTRACAB,Ultracab (India) Ltd,NM,NM,Engineering,Wires & cables,ULTRACAB
INE405A01021,506685,ULTRAMAR,ULTRAMARINE &amp; PIGMENTS LTD.-$,ULTRMARINE,Ultramarine & Pigments Ltd,Chemicals,Dyes & Pigments,ULTRAMAR
INE481G01011,532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,ULTRACEMCO,UltraTech Cement Limited,Construction,Cement,ULTRACEMCO
INE864B01027,500231,UMANGDAIR,UMANG DAIRIES LTD.,JKDAIRY,Umang Dairies Ltd,FMCG,Dairy products,UMANGDAIR
INE385C01013,504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,NM,NM,Metals,Steel Tubes & Pipes,UNIABEXAL
INE351A01035,506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,UNICHEMLAB,Unichem Laboratories Limited,Healthcare,Drugs & Pharma,UNICHEMLAB
INE130N01010,503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,NM,NM,Financial,Invest.Services,UNIJOLL
INE980B01039,524264,UNIMERQ,UNIMERS INDIA LTD.,NM,NM,Chemicals,Rubber & Rubber Prod.,UNIMERQ
INE672C01014,530321,UNIMININ,UNIMIN INDIA LTD.,UNIMIN,Unimin India Ltd,Chemicals,Thermoplastics,UNIMININ
INE348N01018,512595,UNIMOVR,UNIMODE OVERSEAS LTD.,NM,NM,FMCG,Other Leather Prod.,UNIMOVR
INE692A01016,532477,UNIONBANK,UNION BANK OF INDIA,UNIONBANK,Union Bank of India,Financial,Banking,UNIONBANK
INE338N01019,526799,UNQTYMI,UNION QUALITY PLASTICS LTD.,NM,NM,Chemicals,Plastic Packaging goods,UNQTYMI
INE037A01022,500429,UNIPHOS,UNIPHOS ENTERPRISES LTD.,UNIENTER,Uniphos Enterprises Limited,Chemicals,Pesticides,UNIPHOS
INE950G01015,532646,UNIPLY,UNIPLY INDUSTRIES LTD.,UNIPLY,Uniply Industries Limited,FMCG,Wood,UNIPLY
INE333E01019,530997,UNIQUEO,UNIQUE ORGANICS LTD.,NM,NM,FMCG,Cosmetics & Toiletries,UNIQUEO
INE980D01019,521226,UNIROYAL,UNIROYAL INDUSTRIES LTD.,NM,NM,Textiles,Misc.Textiles,UNIROYAL
INE602H01010,526113,UNRYLMA,UNIROYAL MARINE EXPORTS LTD.,NM,NM,FMCG,Marine Foods,UNRYLMA
INE210P01015,537582,UNISHIRE,Unishire Urban Infra Ltd,NM,NM,Construction,Construction,UNISHIRE
INE099D01018,538610,UNISON,Unison Metals Ltd,NM,NM,Metals,Stainless Steel,UNISON
INE808C01014,532035,UNISTRMU,UNISTAR MULTIMEDIA LTD.,NM,NM,Financial,Hire Purchase,UNISTRMU
INE200B01016,531831,UNISH,UNISYS SOFTWARES &amp; HOLDING INDUSTRIES LTD.,NM,NM,Technology,Computer Software,UNISH
INE929K01011,531867,UNITINT,UNITECH INTERNATIONAL LTD.,NM,NM,Financial,Trading,UNITINT
INE694A01020,507878,UNITECH,UNITECH LTD.,UNITECH,Unitech Limited,Construction,Real Estate,UNITECH
INE695A01019,533171,UNITEDBNK,UNITED BANK OF INDIA,UNITEDBNK,United Bank of India,Financial,Banking,UNITEDBNK
INE696A01025,507458,UBHOLDINGS,UNITED BREWERIES (HOLDINGS) LTD.,UBHOLDINGS,United Breweries (Holdings) Limited,Financial,Misc. Fin.services,UBHOLDINGS
INE686F01025,532478,UBL,UNITED BREWERIES LTD.-$,UBL,United Breweries Limited,FMCG,Beer,UBL
INE858C01027,531091,UNITDCR,UNITED CREDIT LTD.,NM,NM,Financial,Hire Purchase,UNITDCR
INE961D01019,522014,UNIDT,UNITED DRILLING TOOLS LTD.,NM,NM,Engineering,Machine Tools,UNIDT
INE706D01018,502893,UNITEDINT,UNITED INTERACTIVE LTD.,NM,NM,Technology,Computer Software,UNITEDINT
INE854D01016,532432,UNITDSPR,UNITED SPIRITS LTD.,MCDOWELL-N,United Spirits Limited,FMCG,Liquors,UNITDSPR
INE727E01012,521188,UNITEDTE,UNITED TEXTILES LTD.,NM,NM,Textiles,Cotton & Blended Yarn,UNITEDTE
INE466H01028,532746,UNITY,UNITY INFRAPROJECTS LTD.,UNITY,Unity Infraprojects Limited,Construction,Construction,UNITY
INE464B01018,532378,UNIVARTS,UNIVERSAL ARTS LTD.,NM,NM,Engineering,Electronic Components,UNIVARTS
INE279A01012,504212,UNIVCABLES,UNIVERSAL CABLES LTD.,UNIVCABLES,Universal Cables Limited,Engineering,Wires & cables,UNIVCABLES
INE607F01021,531963,UNICRSE,UNIVERSAL CREDIT &amp; SECURITIES LTD.,NM,NM,Financial,Misc. Fin.services,UNICRSE
INE951C01012,523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,NM,NM,Financial,Trading,UNIOFFICE
INE621D01019,504673,UNIVPRIM,UNIVERSAL PRIME ALUMINIUM LTD.,NM,NM,Metals,Aluminium Prod.,UNIVPRIM
INE113E01015,524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.,NM,NM,FMCG,Starches,UNIVSTAR
INE207A01013,514144,UNIWORTH,UNIWORTH LTD.,WOOLWORTH,Uniworth Ltd,Textiles,Woollen Textiles,UNIWORTH
INE728J01019,512408,UNIWSEC,UNIWORTH SECURITIES LTD.,NM,NM,Financial,Invest.Services,UNIWSEC
INE576D01015,531762,UNJHAFOR,UNJHA FORMULATIONS LTD.,NM,NM,Healthcare,Drugs & Pharma,UNJHAFOR
INE142N01023,519273,UNOINDL,UNNO INDUSTRIES LTD.,NM,NM,FMCG,Food Processing,UNOINDL
INE819K01014,511764,UPASAFN,UPASANA FINANCE LTD.,NM,NM,Financial,Equipt.Leasing,UPASAFN
INE628A01036,512070,UPL,UPL Limited,UPL,UPL Limited,Chemicals,Inorganic Chem.,UPL
INE018B01012,530505,UPERGANGES,UPPER GANGES SUGAR &amp; INDUSTRIES LTD.,UPERGANGES,Upper Ganges Sugar & Industries Limited,FMCG,Sugar,UPERGANGES
INE890B01014,531390,UPSURGE,UPSURGE INVESTMENT &amp; FINANCE LTD.,NM,NM,Financial,Hire Purchase,UPSURGE
INE550C01012,526987,URJAGLOBA,URJA GLOBAL LTD.,NM,NM,Engineering,Power Projects,URJAGLOBA
INE718B01017,532402,USGTECH,USG TECH SOLUTIONS LTD.,NM,NM,Technology,Computer Software,USGTECH
INE240C01028,532398,UMESLTD,Usha Martin Education &amp; Solutions Limited,UMESLTD,Usha Martin Education & Solutions Limited,Technology,Computer Software,UMESLTD
INE228A01035,517146,USHAMART,USHA MARTIN LTD.,USHAMART,Usha Martin Limited,Metals,Other Metal prod.,USHAMART
INE697C01011,511507,USHAKIRA,USHAKIRAN FINANCE LTD.,NM,NM,Financial,Equipt.Leasing,USHAKIRA
INE981D01017,511736,USHDI,USHDEV INTERNATIONAL LTD.,USHDEVINT,Ushdev International Ltd,Financial,Trading,USHDI
INE235G01011,532765,USHERAGRO,USHER AGRO LTD.,USHERAGRO,Usher Agro Limited,FMCG,Food Processing,USHERAGRO
INE184E01024,500426,UTLINDS,UTL Industries Limited,NM,NM,Metals,Copper,UTLINDS
INE699A01011,513216,UTTAMSTL,UTTAM GALVA STEELS LTD.,UTTAMSTL,Uttam Galva Steels Limited,Metals,Finished Steel,UTTAMSTL
INE786F01031,532729,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,UTTAMSUGAR,Uttam Sugar Mills Limited,FMCG,Sugar,UTTAMSUGAR
INE292A01015,500254,UTTAMVALUE,UTTAM VALUE STEELS LTD.,UTTAMVALUE,Uttam Value Steels Limited,Metals,Finished Steel,UTTAMVALUE
INE493E01029,526957,UVBOARDS,UV BOARDS LTD.,NM,NM,Financial,Hire Purchase,UVBOARDS
INE334E01017,539123,VBIND,V B Industries Ltd,NM,NM,Financial,Invest.Services,VBIND
INE317D01014,523888,VRWODAR,V R WOODART LTD.,NM,NM,Chemicals,Rubber & Rubber Prod.,VRWODAR
INE848D01018,511110,VBDESAI,V.B.DESAI FINANCIAL SERVICES LTD.,VBDESAIFIN,V B Desai Financial Services Ltd,Financial,Hire Purchase,VBDESAI
INE054A01027,507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,VIPIND,VIP Industries Limited,Chemicals,Plastic Packaging goods,VIPIND
INE764D01017,531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,VSTTILLERS,V.S.T Tillers Tractors Limited,Engineering,Other Machinery,VSTTILLERS
INE945H01013,532867,V2RETAIL,V2 RETAIL LTD.,V2RETAIL,V2 Retail Limited,Financial,Trading,V2RETAIL
INE956G01038,533269,WABAG,VA TECH WABAG LTD.,WABAG,VA Tech Wabag Limited,Engineering,Other Machinery,WABAG
INE418B01048,532320,VAARAD,Vaarad Ventures Ltd,NM,NM,Services,Retail,VAARAD
INE693D01018,519152,VADILENT,VADILAL ENTERPRISES LTD.,NM,NM,Financial,Trading,VADILENT
INE694D01016,519156,VADILALIND,VADILAL INDUSTRIES LTD.-$,VADILALIND,Vadilal Industries Limited,FMCG,Dairy products,VADILALIND
INE554H01021,531676,VAGHANI,VAGHANI TECHNO-BUILD LTD.,NM,NM,FMCG,Dairy products,VAGHANI
INE884A01019,532156,VAIBHAVGBL,Vaibhav Global Ltd,VAIBHAVGBL,Vaibhav Global Limited,Cons Durable,Gems & Jewellery,VAIBHAVGBL
INE535B01015,590111,VAISHNAVI,Vaishnavi Gold Limited-$,NM,NM,Technology,Computer Software,VAISHNAVI
INE116E01018,526941,VAICC,VAISHNO CEMENT CO.LTD.,NM,NM,Construction,Cement,VAICC
INE138O01011,536709,VAKPOWINF,Vakharia Power Infrastructure Ltd,NM,NM,Engineering,Electronic Components,VAKPOWINF
INE051B01021,511431,VAKRANGEE,Vakrangee Limited-$,VAKRANGEE,VAKANGEE LIMITED,Technology,Computer Software,VAKRANGEE
INE624C01015,532389,VALECHAENG,VALECHA ENGINEERING LTD.-$,VALECHAENG,Valecha Engineering Limited,Construction,Construction,VALECHAENG
INE760B01019,526775,VALIANT,VALIANT COMMUNICATIONS LTD.-$,NM,NM,Communication,Communication Equipt.,VALIANT
INE862K01014,530403,VALLABH,VALLABH POLY-PLAST INTERNATIONAL LTD.,NM,NM,Chemicals,Plastic Packaging goods,VALLABH
INE457E01016,513397,VALLABHSQ,VALLABH STEELS LTD.-$,NM,NM,Metals,Steel Tubes & Pipes,VALLABHSQ
